ID,actor_name,county,subcounty,service_category,target_class
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Likoni,protection,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Likoni,capacity,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Mvita,advocacy,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Mvita,livelihood,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Mvita,protection,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Mvita,capacity,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Changamwe,advocacy,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Changamwe,livelihood,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Changamwe,protection,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Changamwe,capacity,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Jomvu,advocacy,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Jomvu,livelihood,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Jomvu,protection,children
52.000000000000000,YOUNG WOMEN CHRISTIAN ASSOCIATION - YWCA,Mombasa,Jomvu,capacity,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Kisauni,livelihood,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Kisauni,health,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Kisauni,protection,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Nyali,livelihood,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Nyali,health,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Nyali,protection,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Likoni,livelihood,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Likoni,health,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Likoni,protection,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Mvita,livelihood,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Mvita,health,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Mvita,protection,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Changamwe,livelihood,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Changamwe,health,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Changamwe,protection,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Jomvu,livelihood,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Jomvu,health,children
53.000000000000000,"CREAW-center for rights ,education and awareness",Mombasa,Jomvu,protection,children
54.000000000000000,NURTURE FIRST,Mombasa,Kisauni,health,children
54.000000000000000,NURTURE FIRST,Mombasa,Kisauni,livelihood,children
54.000000000000000,NURTURE FIRST,Mombasa,Kisauni,education,children
54.000000000000000,NURTURE FIRST,Mombasa,Nyali,health,children
54.000000000000000,NURTURE FIRST,Mombasa,Nyali,livelihood,children
54.000000000000000,NURTURE FIRST,Mombasa,Nyali,education,children
54.000000000000000,NURTURE FIRST,Mombasa,Likoni,health,children
54.000000000000000,NURTURE FIRST,Mombasa,Likoni,livelihood,children
54.000000000000000,NURTURE FIRST,Mombasa,Likoni,education,children
54.000000000000000,NURTURE FIRST,Mombasa,Mvita,health,children
54.000000000000000,NURTURE FIRST,Mombasa,Mvita,livelihood,children
54.000000000000000,NURTURE FIRST,Mombasa,Mvita,education,children
54.000000000000000,NURTURE FIRST,Mombasa,Changamwe,health,children
54.000000000000000,NURTURE FIRST,Mombasa,Changamwe,livelihood,children
54.000000000000000,NURTURE FIRST,Mombasa,Changamwe,education,children
54.000000000000000,NURTURE FIRST,Mombasa,Jomvu,health,children
54.000000000000000,NURTURE FIRST,Mombasa,Jomvu,livelihood,children
54.000000000000000,NURTURE FIRST,Mombasa,Jomvu,education,children
55.000000000000000,MAJI NA UFANISI,Mombasa,Kisauni,health,children
55.000000000000000,MAJI NA UFANISI,Mombasa,Kisauni,capacity,children
55.000000000000000,MAJI NA UFANISI,Mombasa,Jomvu,health,children
55.000000000000000,MAJI NA UFANISI,Mombasa,Jomvu,capacity,children
56.000000000000000,APDK,Mombasa,Kisauni,health,children
56.000000000000000,APDK,Mombasa,Kisauni,livelihood,children
56.000000000000000,APDK,Mombasa,Kisauni,advocacy,children
56.000000000000000,APDK,Mombasa,Kisauni,assistive,children
56.000000000000000,APDK,Mombasa,Nyali,health,children
56.000000000000000,APDK,Mombasa,Nyali,livelihood,children
56.000000000000000,APDK,Mombasa,Nyali,advocacy,children
56.000000000000000,APDK,Mombasa,Nyali,assistive,children
56.000000000000000,APDK,Mombasa,Likoni,health,children
56.000000000000000,APDK,Mombasa,Likoni,livelihood,children
56.000000000000000,APDK,Mombasa,Likoni,advocacy,children
56.000000000000000,APDK,Mombasa,Likoni,assistive,children
56.000000000000000,APDK,Mombasa,Mvita,health,children
56.000000000000000,APDK,Mombasa,Mvita,livelihood,children
56.000000000000000,APDK,Mombasa,Mvita,advocacy,children
56.000000000000000,APDK,Mombasa,Mvita,assistive,children
56.000000000000000,APDK,Mombasa,Changamwe,health,children
56.000000000000000,APDK,Mombasa,Changamwe,livelihood,children
56.000000000000000,APDK,Mombasa,Changamwe,advocacy,children
56.000000000000000,APDK,Mombasa,Changamwe,assistive,children
56.000000000000000,APDK,Mombasa,Jomvu,health,children
56.000000000000000,APDK,Mombasa,Jomvu,livelihood,children
56.000000000000000,APDK,Mombasa,Jomvu,advocacy,children
56.000000000000000,APDK,Mombasa,Jomvu,assistive,children
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Kisauni,advocacy,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Kisauni,livelihood,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Nyali,advocacy,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Nyali,livelihood,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Likoni,advocacy,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Likoni,livelihood,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Mvita,advocacy,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Mvita,livelihood,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Changamwe,advocacy,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Changamwe,livelihood,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Jomvu,advocacy,disabled
57.000000000000000,MOHAMED ZAKIR FOUNDATION,Mombasa,Jomvu,livelihood,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Kisauni,protection,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Kisauni,health,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Kisauni,capacity,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Nyali,protection,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Nyali,health,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Nyali,capacity,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Likoni,protection,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Likoni,health,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Likoni,capacity,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Mvita,protection,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Mvita,health,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Mvita,capacity,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Changamwe,protection,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Changamwe,health,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Changamwe,capacity,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Jomvu,protection,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Jomvu,health,disabled
58.000000000000000,INTERELIGIOUS COUNCIL OF KENYA,Mombasa,Jomvu,capacity,disabled
59.000000000000000,DELTA HEALTH,Mombasa,Nyali,protection,children
59.000000000000000,DELTA HEALTH,Mombasa,Nyali,health,children
59.000000000000000,DELTA HEALTH,Mombasa,Kisauni,protection,children
59.000000000000000,DELTA HEALTH,Mombasa,Kisauni,health,children
60.000000000000000,"CENTRE FOR ENVIRONMENT, JUSTICE AND DEVELOPMENT",Mombasa,Kisauni,capacity,disabled
60.000000000000000,"CENTRE FOR ENVIRONMENT, JUSTICE AND DEVELOPMENT",Mombasa,Nyali,capacity,disabled
60.000000000000000,"CENTRE FOR ENVIRONMENT, JUSTICE AND DEVELOPMENT",Mombasa,Likoni,capacity,disabled
60.000000000000000,"CENTRE FOR ENVIRONMENT, JUSTICE AND DEVELOPMENT",Mombasa,Mvita,capacity,disabled
60.000000000000000,"CENTRE FOR ENVIRONMENT, JUSTICE AND DEVELOPMENT",Mombasa,Changamwe,capacity,disabled
60.000000000000000,"CENTRE FOR ENVIRONMENT, JUSTICE AND DEVELOPMENT",Mombasa,Jomvu,capacity,disabled
61.000000000000000,Lighthouse for christ clinic,Mombasa,Kisauni,health,children
61.000000000000000,Lighthouse for christ clinic,Mombasa,Kisauni,health,disabled
61.000000000000000,Lighthouse for christ clinic,Mombasa,Nyali,health,children
61.000000000000000,Lighthouse for christ clinic,Mombasa,Nyali,health,disabled
61.000000000000000,Lighthouse for christ clinic,Mombasa,Likoni,health,children
61.000000000000000,Lighthouse for christ clinic,Mombasa,Likoni,health,disabled
61.000000000000000,Lighthouse for christ clinic,Mombasa,Mvita,health,children
61.000000000000000,Lighthouse for christ clinic,Mombasa,Mvita,health,disabled
61.000000000000000,Lighthouse for christ clinic,Mombasa,Changamwe,health,children
61.000000000000000,Lighthouse for christ clinic,Mombasa,Changamwe,health,disabled
61.000000000000000,Lighthouse for christ clinic,Mombasa,Jomvu,health,children
61.000000000000000,Lighthouse for christ clinic,Mombasa,Jomvu,health,disabled
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Kisauni,protection,children
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Kisauni,protection,disabled
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Nyali,protection,children
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Nyali,protection,disabled
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Likoni,protection,children
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Likoni,protection,disabled
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Mvita,protection,children
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Mvita,protection,disabled
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Changamwe,protection,children
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Changamwe,protection,disabled
62.000000000000000,HUMAN RIGHTS AGENDA HURIA,Mombasa,Jomvu,protection,children
